#log[T] redshift massfrac  log[nh] ne/nh     mu    tcool     Lambdanet   ionf[ 1]   ionf[ 2]   ionf[ 3]   ionf[ 4]   ionf[ 5]   ionf[ 6]   ionf[ 7]   ionf[ 8]   
 6.49   0.00     8.356e-04 -4.000  1.208e+00 0.618 1.149e+10 -4.045e-23  0.000e+00  0.000e+00  0.000e+00  3.683e-09  1.186e-05  8.971e-03  1.042e-01  8.868e-01 
 6.48   0.00     8.356e-04 -4.000  1.208e+00 0.618 1.088e+10 -4.173e-23  0.000e+00  0.000e+00  0.000e+00  4.397e-09  1.369e-05  1.020e-02  1.121e-01  8.778e-01 
 6.47   0.00     8.356e-04 -4.000  1.208e+00 0.618 1.029e+10 -4.315e-23  0.000e+00  0.000e+00  0.000e+00  5.277e-09  1.589e-05  1.167e-02  1.207e-01  8.676e-01 
 6.46   0.00     8.356e-04 -4.000  1.208e+00 0.618 9.707e+09 -4.467e-23  0.000e+00  0.000e+00  0.000e+00  6.376e-09  1.857e-05  1.343e-02  1.304e-01  8.561e-01 
 6.45   0.00     8.356e-04 -4.000  1.208e+00 0.618 9.167e+09 -4.623e-23  0.000e+00  0.000e+00  0.000e+00  7.652e-09  2.153e-05  1.536e-02  1.405e-01  8.441e-01 
 6.44   0.00     8.356e-04 -4.000  1.208e+00 0.618 8.659e+09 -4.783e-23  0.000e+00  0.000e+00  0.000e+00  9.146e-09  2.484e-05  1.751e-02  1.510e-01  8.314e-01 
 6.43   0.00     8.356e-04 -4.000  1.208e+00 0.618 8.167e+09 -4.955e-23  0.000e+00  0.000e+00  0.000e+00  1.099e-08  2.884e-05  2.008e-02  1.627e-01  8.172e-01 
 6.42   0.00     8.356e-04 -4.000  1.208e+00 0.618 7.690e+09 -5.144e-23  0.000e+00  0.000e+00  0.000e+00  1.332e-08  3.377e-05  2.321e-02  1.759e-01  8.008e-01 
 6.41   0.00     8.356e-04 -4.000  1.208e+00 0.618 7.251e+09 -5.330e-23  0.000e+00  0.000e+00  0.000e+00  1.599e-08  3.911e-05  2.658e-02  1.892e-01  7.842e-01 
 6.40   0.00     8.356e-04 -4.000  1.208e+00 0.618 6.841e+09 -5.520e-23  0.000e+00  0.000e+00  0.000e+00  1.910e-08  4.504e-05  3.029e-02  2.030e-01  7.667e-01 
 6.39   0.00     8.356e-04 -4.000  1.208e+00 0.618 6.444e+09 -5.728e-23  0.000e+00  0.000e+00  0.000e+00  2.298e-08  5.224e-05  3.476e-02  2.182e-01  7.470e-01 
 6.38   0.00     8.356e-04 -4.000  1.208e+00 0.618 6.057e+09 -5.955e-23  0.000e+00  0.000e+00  0.000e+00  2.783e-08  6.112e-05  4.023e-02  2.352e-01  7.245e-01 
