#log[T] redshift massfrac  log[nh] ne/nh     mu    tcool     Lambdanet   ionf[ 1]   ionf[ 2]   ionf[ 3]   ionf[ 4]   ionf[ 5]   ionf[ 6]   ionf[ 7]   ionf[ 8]   ionf[ 9]   ionf[10]   ionf[11]   
 6.16   0.00     1.414e-03 -4.000  1.207e+00 0.618 1.684e+09 -1.290e-22  0.000e+00  0.000e+00  0.000e+00  2.905e-10  1.480e-07  1.865e-05  8.757e-04  1.987e-02  9.784e-01  8.706e-04  7.682e-08 
 6.15   0.00     1.414e-03 -4.000  1.207e+00 0.618 1.617e+09 -1.313e-22  0.000e+00  0.000e+00  0.000e+00  3.910e-10  1.901e-07  2.269e-05  9.972e-04  2.111e-02  9.772e-01  6.815e-04  4.572e-08 
 6.14   0.00     1.414e-03 -4.000  1.207e+00 0.618 1.553e+09 -1.336e-22  0.000e+00  0.000e+00  0.000e+00  5.292e-10  2.457e-07  2.776e-05  1.141e-03  2.248e-02  9.758e-01  4.953e-04  2.299e-08 
 6.13   0.00     1.414e-03 -4.000  1.207e+00 0.618 1.495e+09 -1.356e-22  0.000e+00  0.000e+00  0.000e+00  7.175e-10  3.177e-07  3.395e-05  1.304e-03  2.395e-02  9.743e-01  3.935e-04  1.409e-08 
 6.12   0.00     1.414e-03 -4.000  1.207e+00 0.618 1.441e+09 -1.375e-22  0.000e+00  0.000e+00  0.000e+00  9.768e-10  4.124e-07  4.167e-05  1.495e-03  2.556e-02  9.726e-01  3.163e-04  8.935e-09 
 6.11   0.00     1.414e-03 -4.000  1.207e+00 0.618 1.389e+09 -1.395e-22  0.000e+00  0.000e+00  0.000e+00  1.338e-09  5.385e-07  5.142e-05  1.723e-03  2.735e-02  9.706e-01  2.421e-04  5.085e-09 
 6.10   0.00     1.414e-03 -4.000  1.207e+00 0.618 1.337e+09 -1.415e-22  0.000e+00  0.000e+00  0.000e+00  1.844e-09  7.082e-07  6.388e-05  1.994e-03  2.936e-02  9.684e-01  1.694e-04  2.354e-09 
 6.09   0.00     1.414e-03 -4.000  1.207e+00 0.618 1.291e+09 -1.432e-22  0.000e+00  0.000e+00  0.000e+00  2.539e-09  9.291e-07  7.914e-05  2.304e-03  3.147e-02  9.660e-01  1.322e-04  1.393e-09 
 6.08   0.00     1.414e-03 -4.000  1.207e+00 0.618 1.247e+09 -1.449e-22  0.000e+00  0.000e+00  0.000e+00  3.511e-09  1.224e-06  9.838e-05  2.668e-03  3.379e-02  9.634e-01  1.047e-04  8.595e-10 
 6.07   0.00     1.414e-03 -4.000  1.207e+00 0.618 1.204e+09 -1.467e-22  0.000e+00  0.000e+00  0.000e+00  4.890e-09  1.624e-06  1.231e-04  3.106e-03  3.641e-02  9.603e-01  7.826e-05  4.661e-10 
 6.06   0.00     1.414e-03 -4.000  1.207e+00 0.618 1.162e+09 -1.485e-22  0.000e+00  0.000e+00  0.000e+00  6.869e-09  2.172e-06  1.553e-04  3.639e-03  3.935e-02  9.568e-01  5.248e-05  1.971e-10 
 6.05   0.00     1.414e-03 -4.000  1.207e+00 0.618 1.125e+09 -1.499e-22  0.000e+00  0.000e+00  0.000e+00  9.602e-09  2.890e-06  1.947e-04  4.241e-03  4.241e-02  9.531e-01  4.021e-05  1.122e-10 
 6.04   0.00     1.414e-03 -4.000  1.207e+00 0.618 1.089e+09 -1.513e-22  0.000e+00  0.000e+00  0.000e+00  1.348e-08  3.861e-06  2.450e-04  4.958e-03  4.578e-02  9.490e-01  3.133e-05  0.000e+00 
 6.03   0.00     1.414e-03 -4.000  1.207e+00 0.618 1.055e+09 -1.527e-22  0.000e+00  0.000e+00  0.000e+00  1.910e-08  5.204e-06  3.108e-04  5.831e-03  4.958e-02  9.443e-01  2.281e-05  0.000e+00 
 6.02   0.00     1.414e-03 -4.000  1.207e+00 0.618 1.022e+09 -1.540e-22  0.000e+00  0.000e+00  0.000e+00  2.734e-08  7.084e-06  3.979e-04  6.906e-03  5.391e-02  9.388e-01  1.460e-05  0.000e+00 
 6.01   0.00     1.414e-03 -4.000  1.207e+00 0.618 9.928e+08 -1.549e-22  0.000e+00  0.000e+00  0.000e+00  3.877e-08  9.551e-06  5.045e-04  8.116e-03  5.833e-02  9.330e-01  1.095e-05  0.000e+00 
 6.00   0.00     1.414e-03 -4.000  1.206e+00 0.618 9.660e+08 -1.556e-22  0.000e+00  0.000e+00  0.000e+00  5.524e-08  1.294e-05  6.423e-04  9.566e-03  6.320e-02  9.266e-01  8.376e-06  0.000e+00 
 5.99   0.00     1.414e-03 -4.000  1.206e+00 0.618 9.403e+08 -1.562e-22  0.000e+00  0.000e+00  0.000e+00  7.957e-08  1.770e-05  8.252e-04  1.135e-02  6.873e-02  9.191e-01  5.922e-06  0.000e+00 
 5.98   0.00     1.414e-03 -4.000  1.206e+00 0.618 9.160e+08 -1.567e-22  0.000e+00  0.000e+00  1.364e-10  1.159e-07  2.450e-05  1.071e-03  1.358e-02  7.504e-02  9.103e-01  3.598e-06  0.000e+00 
 5.97   0.00     1.414e-03 -4.000  1.206e+00 0.618 8.950e+08 -1.567e-22  0.000e+00  0.000e+00  2.059e-10  1.668e-07  3.345e-05  1.372e-03  1.606e-02  8.139e-02  9.012e-01  2.629e-06  0.000e+00 
 5.96   0.00     1.414e-03 -4.000  1.206e+00 0.618 8.754e+08 -1.565e-22  0.000e+00  0.000e+00  3.127e-10  2.410e-07  4.587e-05  1.764e-03  1.906e-02  8.834e-02  8.907e-01  1.969e-06  0.000e+00 
 5.95   0.00     1.414e-03 -4.000  1.206e+00 0.618 8.568e+08 -1.563e-22  0.000e+00  0.000e+00  4.805e-10  3.525e-07  6.364e-05  2.292e-03  2.279e-02  9.623e-02  8.786e-01  1.347e-06  0.000e+00 
 5.94   0.00     1.414e-03 -4.000  1.206e+00 0.618 8.389e+08 -1.561e-22  0.000e+00  0.000e+00  7.486e-10  5.226e-07  8.943e-05  3.012e-03  2.745e-02  1.052e-01  8.642e-01  7.671e-07  0.000e+00 
