#log[T] redshift massfrac  log[nh] ne/nh     mu    tcool     Lambdanet   ionf[ 1]   ionf[ 2]   ionf[ 3]   ionf[ 4]   ionf[ 5]   ionf[ 6]   ionf[ 7]   ionf[ 8]   ionf[ 9]   ionf[10]   ionf[11]   ionf[12]   ionf[13]   
 6.41   0.00     5.907e-04 -4.000  1.208e+00 0.618 7.251e+09 -5.330e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  1.017e-08  1.264e-06  6.553e-05  2.131e-03  3.423e-02  9.612e-01  2.439e-03  9.910e-07 
 6.40   0.00     5.907e-04 -4.000  1.208e+00 0.618 6.841e+09 -5.520e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  1.340e-08  1.583e-06  7.778e-05  2.377e-03  3.588e-02  9.596e-01  2.046e-03  6.857e-07 
 6.39   0.00     5.907e-04 -4.000  1.208e+00 0.618 6.444e+09 -5.728e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  1.772e-08  1.991e-06  9.265e-05  2.658e-03  3.767e-02  9.580e-01  1.663e-03  4.432e-07 
 6.38   0.00     5.907e-04 -4.000  1.208e+00 0.618 6.057e+09 -5.955e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  2.354e-08  2.515e-06  1.108e-04  2.983e-03  3.962e-02  9.560e-01  1.289e-03  2.570e-07 
 6.37   0.00     5.907e-04 -4.000  1.208e+00 0.618 5.693e+09 -6.191e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  1.081e-10  3.138e-08  3.186e-06  1.327e-04  3.353e-03  4.172e-02  9.538e-01  1.036e-03  1.620e-07 
 6.36   0.00     5.907e-04 -4.000  1.208e+00 0.618 5.347e+09 -6.442e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  1.517e-10  4.197e-08  4.048e-06  1.595e-04  3.776e-03  4.401e-02  9.511e-01  8.576e-04  1.092e-07 
 6.35   0.00     5.907e-04 -4.000  1.208e+00 0.618 5.011e+09 -6.717e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  2.139e-10  5.641e-08  5.168e-06  1.926e-04  4.267e-03  4.651e-02  9.483e-01  6.838e-04  6.795e-08 
 6.34   0.00     5.907e-04 -4.000  1.208e+00 0.618 4.686e+09 -7.019e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  3.034e-10  7.627e-08  6.635e-06  2.335e-04  4.841e-03  4.926e-02  9.452e-01  5.145e-04  3.709e-08 
 6.33   0.00     5.907e-04 -4.000  1.208e+00 0.618 4.389e+09 -7.323e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  4.312e-10  1.032e-07  8.525e-06  2.835e-04  5.493e-03  5.221e-02  9.416e-01  4.059e-04  2.251e-08 
 6.32   0.00     5.907e-04 -4.000  1.208e+00 0.618 4.113e+09 -7.637e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  6.152e-10  1.402e-07  1.098e-05  3.448e-04  6.245e-03  5.539e-02  9.377e-01  3.307e-04  1.476e-08 
 6.31   0.00     5.907e-04 -4.000  1.208e+00 0.618 3.849e+09 -7.974e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  8.831e-10  1.916e-07  1.424e-05  4.216e-04  7.126e-03  5.888e-02  9.333e-01  2.581e-04  8.808e-09 
 6.30   0.00     5.907e-04 -4.000  1.207e+00 0.618 3.599e+09 -8.336e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  1.278e-09  2.636e-07  1.857e-05  5.184e-04  8.169e-03  6.274e-02  9.284e-01  1.880e-04  4.498e-09 
 6.29   0.00     5.907e-04 -4.000  1.207e+00 0.618 3.372e+09 -8.695e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  1.846e-09  3.625e-07  2.420e-05  6.368e-04  9.354e-03  6.684e-02  9.230e-01  1.453e-04  2.620e-09 
 6.28   0.00     5.907e-04 -4.000  1.207e+00 0.618 3.162e+09 -9.059e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  2.676e-09  4.996e-07  3.161e-05  7.835e-04  1.073e-02  7.126e-02  9.171e-01  1.164e-04  1.665e-09 
 6.27   0.00     5.907e-04 -4.000  1.207e+00 0.618 2.966e+09 -9.437e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  3.911e-09  6.938e-07  4.157e-05  9.703e-04  1.235e-02  7.613e-02  9.104e-01  8.876e-05  9.499e-10 
 6.26   0.00     5.907e-04 -4.000  1.207e+00 0.618 2.784e+09 -9.829e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  5.764e-09  9.718e-07  5.509e-05  1.208e-03  1.429e-02  8.152e-02  9.029e-01  6.229e-05  4.497e-10 
 6.25   0.00     5.907e-04 -4.000  1.207e+00 0.618 2.623e+09 -1.020e-22  0.000e+00  0.000e+00  0.000e+00  0.000e+00  8.468e-09  1.356e-06  7.272e-05  1.501e-03  1.648e-02  8.715e-02  8.947e-01  4.702e-05  2.506e-10 
