#log[T] redshift massfrac  log[nh] ne/nh     mu    tcool     Lambdanet   ionf[ 1]   ionf[ 2]   ionf[ 3]   
 5.62   0.00     2.806e-01 -4.000  1.206e+00 0.618 3.204e+08 -1.954e-22  2.210e-08  2.130e-04  9.998e-01 
 5.61   0.00     2.806e-01 -4.000  1.206e+00 0.619 3.103e+08 -1.972e-22  2.432e-08  2.266e-04  9.998e-01 
 5.60   0.00     2.806e-01 -4.000  1.206e+00 0.619 2.994e+08 -1.997e-22  2.682e-08  2.414e-04  9.998e-01 
 5.59   0.00     2.806e-01 -4.000  1.206e+00 0.619 2.873e+08 -2.034e-22  2.962e-08  2.575e-04  9.997e-01 
 5.58   0.00     2.806e-01 -4.000  1.206e+00 0.619 2.739e+08 -2.085e-22  3.278e-08  2.751e-04  9.997e-01 
 5.57   0.00     2.806e-01 -4.000  1.205e+00 0.619 2.614e+08 -2.135e-22  3.615e-08  2.936e-04  9.997e-01 
 5.56   0.00     2.806e-01 -4.000  1.205e+00 0.619 2.478e+08 -2.201e-22  3.996e-08  3.137e-04  9.997e-01 
 5.55   0.00     2.806e-01 -4.000  1.205e+00 0.619 2.327e+08 -2.290e-22  4.429e-08  3.359e-04  9.997e-01 
 5.54   0.00     2.806e-01 -4.000  1.205e+00 0.619 2.163e+08 -2.408e-22  4.920e-08  3.603e-04  9.996e-01 
 5.53   0.00     2.806e-01 -4.000  1.205e+00 0.619 2.020e+08 -2.520e-22  5.439e-08  3.857e-04  9.996e-01 
 5.52   0.00     2.806e-01 -4.000  1.205e+00 0.619 1.870e+08 -2.660e-22  6.028e-08  4.137e-04  9.996e-01 
 5.51   0.00     2.806e-01 -4.000  1.205e+00 0.619 1.712e+08 -2.838e-22  6.704e-08  4.447e-04  9.996e-01 
 5.50   0.00     2.806e-01 -4.000  1.205e+00 0.619 1.554e+08 -3.057e-22  7.476e-08  4.791e-04  9.995e-01 
 5.49   0.00     2.806e-01 -4.000  1.205e+00 0.619 1.429e+08 -3.247e-22  8.283e-08  5.146e-04  9.995e-01 
 5.48   0.00     2.806e-01 -4.000  1.205e+00 0.619 1.307e+08 -3.469e-22  9.210e-08  5.540e-04  9.994e-01 
 5.47   0.00     2.806e-01 -4.000  1.205e+00 0.619 1.190e+08 -3.727e-22  1.028e-07  5.982e-04  9.994e-01 
 5.46   0.00     2.806e-01 -4.000  1.205e+00 0.619 1.080e+08 -4.010e-22  1.152e-07  6.476e-04  9.994e-01 
