#log[T] redshift massfrac  log[nh] ne/nh     mu    tcool     Lambdanet   ionf[ 1]   ionf[ 2]   
 5.42   0.00     7.065e-01 -4.000  1.205e+00 0.619 8.147e+07 -4.847e-22  1.823e-06  1.000e+00 
 5.41   0.00     7.065e-01 -4.000  1.204e+00 0.619 7.778e+07 -4.961e-22  1.906e-06  1.000e+00 
 5.40   0.00     7.065e-01 -4.000  1.204e+00 0.619 7.446e+07 -5.064e-22  1.991e-06  1.000e+00 
 5.39   0.00     7.065e-01 -4.000  1.204e+00 0.619 7.153e+07 -5.153e-22  2.081e-06  1.000e+00 
 5.38   0.00     7.065e-01 -4.000  1.204e+00 0.619 6.902e+07 -5.218e-22  2.176e-06  1.000e+00 
 5.37   0.00     7.065e-01 -4.000  1.204e+00 0.619 6.723e+07 -5.235e-22  2.277e-06  1.000e+00 
 5.36   0.00     7.065e-01 -4.000  1.204e+00 0.619 6.556e+07 -5.246e-22  2.384e-06  1.000e+00 
 5.35   0.00     7.065e-01 -4.000  1.204e+00 0.619 6.398e+07 -5.252e-22  2.496e-06  1.000e+00 
 5.34   0.00     7.065e-01 -4.000  1.204e+00 0.619 6.252e+07 -5.253e-22  2.613e-06  1.000e+00 
 5.33   0.00     7.065e-01 -4.000  1.204e+00 0.619 6.130e+07 -5.235e-22  2.740e-06  1.000e+00 
 5.32   0.00     7.065e-01 -4.000  1.204e+00 0.619 6.007e+07 -5.220e-22  2.873e-06  1.000e+00 
 5.31   0.00     7.065e-01 -4.000  1.204e+00 0.619 5.878e+07 -5.213e-22  3.013e-06  1.000e+00 
 5.30   0.00     7.065e-01 -4.000  1.204e+00 0.619 5.747e+07 -5.211e-22  3.161e-06  1.000e+00 
 5.29   0.00     7.065e-01 -4.000  1.204e+00 0.619 5.634e+07 -5.195e-22  3.319e-06  1.000e+00 
 5.28   0.00     7.065e-01 -4.000  1.204e+00 0.619 5.514e+07 -5.186e-22  3.486e-06  1.000e+00 
 5.27   0.00     7.065e-01 -4.000  1.203e+00 0.619 5.388e+07 -5.186e-22  3.663e-06  1.000e+00 
 5.26   0.00     7.065e-01 -4.000  1.203e+00 0.619 5.263e+07 -5.189e-22  3.851e-06  1.000e+00 
 5.25   0.00     7.065e-01 -4.000  1.203e+00 0.619 5.159e+07 -5.173e-22  4.051e-06  1.000e+00 
 5.24   0.00     7.065e-01 -4.000  1.203e+00 0.619 5.053e+07 -5.161e-22  4.264e-06  1.000e+00 
 5.23   0.00     7.065e-01 -4.000  1.203e+00 0.619 4.944e+07 -5.153e-22  4.489e-06  1.000e+00 
 5.22   0.00     7.065e-01 -4.000  1.203e+00 0.619 4.840e+07 -5.145e-22  4.729e-06  1.000e+00 
 5.21   0.00     7.065e-01 -4.000  1.203e+00 0.619 4.755e+07 -5.118e-22  4.985e-06  1.000e+00 
